asin,date,rating,size,width,color,text,title
B00ES82H6K,"October 23, 2015",5,10,D(M), White/Black/Royal,"These are my go to street and treadmill runners, super comfortable",super comfortable
B00ES82H6K,"July 21, 2015",5,14,D(M), Island Blue / Lightning / Lime,"Great shoes , surprised they shipped so fast, even on free shipping, I'm very pleased!","Great shoes, surprised they shipped so fast"
B00ES82H6K,"April 3, 2015",5,10,D(M), Black / Onyx / Orange,I've been wearing Asics for over 20 years and love them.  Most comfortable shoes and best gel's to be found.,I've been wearing Asics for over 20 years and love them. Most comfortable shoes and best gel's to ...
B00ES82H6K,"July 24, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,"This one is my favorite, love the colors too. Fit is good, I change them every 650 km",Five Stars
B00ES82H6K,"June 14, 2015",5,10.5,D(M), White/Black/Royal,The shoes feel great. A high quality product. The shipping was fast and in perfect condition.,Great shoes!
B00ES82H6K,"April 30, 2015",5,8.5,D(M), Black / Onyx / Orange,They feel comfortable but haven't used for running yet...will add an addendum to have the final review,Five Stars
B00ES82H6K,"June 22, 2015",5,12,4E, White/Black/Royal,"Great shoes, as with all Asics sizes are a litte small so I always order 1/2 a size larger.","Great shoes, as with all Asics sizes are a ..."
B00ES82H6K,"March 16, 2015",5,10.5,D(M), Black / Onyx / Orange,"Great sneakers!  Amazing price, lowest around by far! The nimbus runs narrow in toes- always use shoe expander.",Five Stars
B00ES82H6K,"December 28, 2014",5,10.5,D(M), Titanium/Black/Red,"most comfortable shoe i have ever worn, god i wish i got these years ago.buy a second pair and hide them in the closet.",most comfortable shoe i have ever worn
B00ES82H6K,"April 24, 2015",4,13,4E, Titanium/Black/Red,I love ascics. Have been buying them for years and these do not disappoint.  I am very happy with them.,love my ascics
B00ES82H6K,"May 20, 2015",5,10.5,2E, White/Black/Royal,"Light and comfortable. I ordered 2E size and it was as it should be, wide enough. Very satisfied.",Five Stars
B00ES82H6K,"September 7, 2015",5,10.5,D(M), Titanium/Black/Red,I run 40 to 50 mile a week.  I have yet to find s shoe that works as well.,Five Stars
B00ES82H6K,"March 27, 2015",5,12,4E, White/Black/Royal,"Fit and feel great! I've always had problems finding running shoes that fit my wife feet, these ones do it?",Fit and feel great! I've always had problems finding running shoes that ...
B00ES82H6K,"August 18, 2015",5,10.5,D(M), Titanium/Black/Red,Best cushioned running shoe I have worn. The 16 was redesigned in the toe area,Five Stars
B00ES82H6K,"August 3, 2015",5,10.5,D(M), White/Black/Royal,"Love these-- have bought over 12 pairs of nimbus 15s, but like these even better.",Five Stars
B00ES82H6K,"March 24, 2015",5,11,2E, White/Black/Royal,Very comfortable. My feet are wider than normal and this pair perfectly fits and provides necessary cushion.,Great buy
B00ES82H6K,"August 30, 2015",5,10,D(M), Titanium/Black/Red,Fantastic shoe.  Great heel to toe.  Really helping with plantar fasciitis.,Five Stars
B00ES82H6K,"May 10, 2015",4,12.5,2E, White/Black/Royal,"Great shoes so far. Good support, and snug fit. Maybe a little too snug. Hoping they wear in a bit",Great shoes so far
B00ES82H6K,"February 21, 2016",5,11.5,4E, Titanium/Black/Red,Excellent shoe for 4E over pronation,Over pronation shoe
B00ES82H6K,"June 23, 2016",5,12.5,2E, White/Black/Royal,Good fit.,Five Stars
B00ES82H6K,"July 7, 2015",4,7,D(M), White/Black/Royal,"Great running shoes.  I usually wear Nike, but the Asics Nimbus are great to run with.",Great Running Shoes
B00ES82H6K,"January 31, 2016",5,8.5,D(M), Titanium/Black/Red,Great running shoe...this is my 5th pair,Great running shoe
B00ES82H6K,"June 8, 2015",5,10.5,4E, Titanium/Black/Red,My husband loves these shoes and wears them all day.  No more sore and tired feet for him.,Five Stars
B00ES82H6K,"June 12, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,"All was ok, it was that I Bought.They are very confortable. I recomend this seller!!",Five Stars
B00ES82H6K,"September 2, 2014",5,10.5,D(M), White/Black/Royal,Awesome shoes. This was my first Asics and am loving it. Will definitely recommend and advise others to go for it. Its really worth it.Cheers!,Awesome shoes. This was my first Asics and am ...
B00ES82H6K,"April 30, 2016",5,14,D(M), Island Blue / Lightning / Lime,Great running shoes,Five Stars
B00ES82H6K,"September 4, 2015",5,12,D(M), Black / Onyx / Orange,Great running shoes. Will forever be my choice. Hope it's yours as well,"Puts new balance to sha,e"
B00ES82H6K,"August 20, 2015",5,14,D(M), White/Black/Royal,These shoes are very comfortable. They shipped fast and had a great price.,Awesome shoes!
B00ES82H6K,"April 2, 2015",5,11.5,D(M), White/Black/Royal,Most comfortable and stylish sneaker I've ever owned. I have bought several pair...in different colors.,Great shoe
B00ES82H6K,"December 25, 2014",5,9,D(M), White/Black/Royal,he loves them - physician assistant student that walks MANY miles a day...first sounds were aaaaahhhhhh - these are great,Son-In-Law Christmas gift
B00ES82H6K,"March 17, 2015",5,12,4E, White/Black/Royal,"Great shoes! They are well-made, look stylish, and also fit my son (who has very big/wide feet) perfectly!",Well worth the money!
B00ES82H6K,"August 13, 2015",5,8.5,D(M), White/Black/Royal,Excellent walking shoes with good support.  Shop around for the best price.,Please With This Product ...
B00ES82H6K,"May 31, 2015",4,8.5,4E, Titanium/Black/Red,This is the second pair of Gel-Nimbus shoes I've had and I expect it will not be the last.,Comfortable shoes
B00ES82H6K,"June 4, 2014",5,13.5,D(M), White/Black/Royal,"Im 6'2"" and around 200 pounds with moderately flat feet. This show fits well, is reasonably light and is very comfortable.",Great shoe for larger runners
B00ES82H6K,"May 19, 2016",4,11.5,D(M), White/Black/Royal,Good product.,Good Product
B00ES82H6K,"November 5, 2014",3,13,2E, White/Black/Royal,Bought these after reading reviews. They're ok but not great for me. I did not get an evaluation from a good running store prior.,Just not that comfortable.
B00ES82H6K,"April 30, 2015",5,9.5,D(M), Titanium / Black / Red,Very Comfortable!  I have been buying the Nimbus for years and will continue to buy the Nimbus.,Very Comfortable! I have been buying the Nimbus for years ...
B00ES82H6K,"July 16, 2015",5,10.5,D(M), Titanium/Black/Red,"great shoes for running. My son loves this, and will only get Asics gel-nimbus.",Five Stars
B00ES82H6K,"September 15, 2014",5,9,D(M), Island Blue / Lightning / Lime,"Excellent product, specially for people who love to run and workout and need the most softly and confortable fit. I recommend it for sure.",Ariel Bobrovsky
B00ES82H6K,"March 3, 2015",5,9,D(M), White/Black/Royal,I purchased these for my husband and he really does wear them all day because of the comfort they provide.,I purchased these for my husband and he really does ...
B00ES82H6K,"October 14, 2015",5,15,D(M), Titanium/Black/Red,Great sneakers.  They helped with my husbands foot support.,Great sneakers. They helped with my husbands foot support
B00ES82H6K,"March 18, 2015",4,7,D(M), White/Black/Royal,good shoe fits as expected and feels comfortable to exercise in.  Looking forward to long runs in them.,Four Stars
B00ES82H6K,"September 30, 2015",5,12.5,D(M), White/Black/Royal,"Love these shoes! My 2nd pair... maybe I should stock up, huh?",Get 'em.
B00ES82H6K,"May 29, 2015",5,10,D(M), Island Blue / Lightning / Lime,These are the most comfortable running shoes I've ever had.  I love ASICS style as well.,Most comfortable running shoe
B00ES82H6K,"November 16, 2015",4,13,D(M), White/Black/Royal,would give it 5 stars but the white is unmanageable,Four Stars
B00ES82H6K,"March 23, 2015",5,10.5,D(M), White/Black/Royal,"This shoe felt like tiny little kittens curled up at my feet....  The gel was a bit ""chewey"".",Five Stars
B00ES82H6K,"April 19, 2016",5,9.5,D(M), White/Black/Royal,Very comfortable.,Five Stars
B00ES82H6K,"March 11, 2016",5,11,2E, White/Black/Royal,great fit and comfortable,Five Stars
B00ES82H6K,"May 28, 2016",5,9.5,D(M), Black / Onyx / Orange,Awesome!,Five Stars
B00ES82H6K,"June 3, 2015",5,13,D(M), Island Blue / Lightning / Lime,Great shoe with a very comfortable ride. Especially for running on roads and concrete.,Five Stars
B00ES82H6K,"March 1, 2016",5,11,D(M), White/Black/Royal,Nice fit and great support.,Five Stars
B00ES82H6K,"May 29, 2015",5,12.5,D(M), Black / Onyx / Orange,Very comfortable. I have flat feet with a flexible arch and these are very comfortable.,Five Stars
B00ES82H6K,"July 23, 2014",5,9,D(M), Island Blue / Lightning / Lime,"I started jogging only to find that my knees did not agree with the habit.  I went into a local shoe store and they recommended these shoes after videotaping my stride.  They are way more comfortable than the shoes I was running in ($30 sketchers) and I'm glad to say that the knee pain completely went away when I started running in them.  I also really noticed a difference when going down concrete stairwells.  In my old shoes, I used to clomp down like a herd of buffalo, but on these it's almost silent.Of course, everyone's feet are different, and my fiancee can't stand these shoes (even though we have the same size feet).  Definitely try these on before you order them online.  This is my second pair.  I was originally fitted for them at a local shoe shop, where they were around the same price.If you do pick these up, I'd recommend a different (shorter) pair of shoelaces.  Of course, I'd give that disclaimer for every shoe I've bought in the past 6 years.",Great for running
B00ES82H6K,"October 12, 2015",5,13,D(M), White/Black/Royal,this is my fourth pair of the Gel-Nimbus 16.  I love them!,I love them!
B00ES82H6K,"December 28, 2015",4,12.5,D(M), Titanium/Black/Red,Like this sneaker - great color combo too,Four Stars
B00ES82H6K,"September 27, 2015",5,11.5,4E, Titanium/Black/Red,"ordered a little too big in width, but still very comfortable",Five Stars
B00ES82H6K,"April 28, 2015",5,12,2E, White/Black/Royal,"My husband's been wearing these for years and still finds them comfortable all day, everyday.",... been wearing these for years and still finds them comfortable all day
B00ES82H6K,"August 26, 2015",5,10,D(M), Titanium/Black/Red,Everything I expected from ASICS.  Ready to go right out of the box.,Great Shoe
B00ES82H6K,"February 4, 2015",3,11,D(M), Titanium/Black/Red,I went through 4 pairs of the 15 and they were great; these are too tight across the widest part of my foot.,... through 4 pairs of the 15 and they were great; these are too tight across the widest part ...
B00ES82H6K,"November 19, 2015",5,9.5,D(M), Titanium / Black / Red,Very comfortable! Walking is not tired! Excellent,Five Stars
B00ES82H6K,"April 4, 2016",5,11,4E, Titanium/Black/Red,standard ASICS shoe,Five Stars
B00ES82H6K,"February 6, 2015",5,11.5,D(M), Black / Onyx / Orange,this is my 3rd pair or gel-nimbus i use them strictly for running and gym visits they are awesome sneakers!,Great sneakers!!!
B00ES82H6K,"July 15, 2015",5,13,D(M), White/Black/Royal,3rd pair - fit great for daily wear - and can really take the miles running!,Five Stars
B00ES82H6K,"June 30, 2015",5,11.5,D(M), White/Black/Royal,"I love my Asics for running. Don't wear them as a daily show, just for running.",Five Stars
B00ES82H6K,"February 3, 2015",5,11,D(M), White/Black/Royal,"These are my husband's favorite running shoe,  he gets the same every time so I knew they would be perfect.",These are my husband's favorite running shoe
B00ES82H6K,"July 21, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,I have worn ASICS for years and they are the best running show in my opinion.  They are light on the heel so they don't make the shoe feel heavy.,Best Running Shoes
B00ES82H6K,"July 25, 2015",5,13,4E, White/Black/Royal,These are the best shoes I have ever owned. They are like walking on air.,Five Stars
B00ES82H6K,"August 15, 2014",5,12.5,D(M), Island Blue / Lightning / Lime,Perfect! I'll tried a ton of shoes and these are what I was looking for. My shins do not hurt or tighten up when I run now. Worth the money.,Excellent
B00ES82H6K,"February 16, 2015",5,11,D(M), White/Black/Royal,They feel very comfortable. I would recommend these sneakers to anyone looking for great comfort and fit.,Very comfortable
B00ES82H6K,"May 25, 2015",5,8.5,D(M), Titanium/Black/Red,just like I expected !!!! the shipping was just like they said too im happy with it!!,Five Stars
B00ES82H6K,"October 7, 2015",5,11,D(M), White/Black/Royal,Excellent running shoe in all respects. Looks great too.,Great running shoe
B00ES82H6K,"May 8, 2015",5,9.5,4E, White/Black/Royal,Fantastic shoes. Best running shoes I've ever owned.Fast service and a good price.,Quality running shoes
B00ES82H6K,"September 22, 2015",4,11,2E, White/Black/Royal,Like the cushion and support. A little short in fit though.,Four Stars
B00ES82H6K,"February 19, 2015",5,10,D(M), Black / Onyx / Orange,Perfecto!!!,Five Stars
B00ES82H6K,"March 2, 2015",5,9.5,D(M), White/Black/Royal,Best shoes on the market for a neutral runner.  Been buying Nimbus for 3 years and will never change.,Great Neutral Shoe
B00ES82H6K,"April 15, 2015",5,12,D(M), White/Black/Royal,"Very comfortable, I buy these 3 pairs at a time because I am so comfortable with these shoes",Five Stars
