asin,date,rating,size,width,color,text,title
B0009ZAHFE,29-Oct-11,4,11,M,Black,"I bought these for my Zumba classes, and they made a world of difference compared to the regular sneakers I had been wearing.  They're a very good value for the price. I do recommend ordering one size up - I normally wear a 10, but ordered an 11 based on other reviews and they fit perfectly.",Great for the price
B0009ZAHFE,16-Feb-14,5,9.5,M,Black,I ordered both to compare how they fit. These ones raise much highier on the ankles providing a much better support. My choice. buy 2 size larger than your regular size,Capezio vs Bloch
B0009ZAHFE,25-Oct-13,5,9.5,M,Black,"I have had multiple surgeries Lon my feet, bought shoes as an alternative to my usual ballroom practice shoes. Shoes fit well and are comfortable, but found shoes a little ""heavy""",Review
B0009ZAHFE,19-Feb-12,4,9.5,M,Black,"These shoes are great for zumba, they are easy on the knees and shins. When you purchase these shoe make sure you get at least 2 sizes larger than your actual shoe or sneaker size. My regular size is 7.5 and the 9.5 is a great fit. They were recommended by my zumba instructor.",Zumba Feet
B0009ZAHFE,2-Nov-13,4,8.5,M,Black,The shoes are comfortable. I only needed them a half size larger instead of 1the size larger. The are great for Zumba.,Nice shoes
B0009ZAHFE,10-Mar-14,4,3,M,Black,"Great shoe, however had to exchange.  The size runs small.  Order one size up!  At least.Other than that, my daughter refuses to take them off in the house!",Capezio Women's DS11 Fierce Dance Sneaker
B0009ZAHFE,9-May-14,2,9,M,Black,I bought the shoe thinking they had excellent support.  Not true.  Very flimsy and not easy on the eyes either.  My husband actually said that these were the ugliest <enter expletive here> shoes he'd ever seen in his life.  I'm returning and ordering another tried and true brand.,Not as described
B0009ZAHFE,30-Apr-16,4,8,M,Black,Ok,Four Stars
B0009ZAHFE,30-Sep-13,4,8,M,Red,This is a really comfortable walking shoe. This shoe offers me a lot of support as well especially with my back. The only problem is this shoe is not true to size. It runs a little small.,This is a fantastic shoe.
B0009ZAHFE,11-Nov-15,2,10.5,M,Black,"Disappointed in the comfort of these sneakers. I expected a sneaker with rubber soles that were sponge, instead the soles are hard as a rock. Not what I needed.",Don't waste your money.
B0009ZAHFE,12-Nov-13,3,12,M,White,"I have a long, narrow foot and usually wear a 11 12.  Unfortunately the Capezio seemed to run a tad short but looks like i would have been a nice shoe for the price if it had fit.",Nice shoes but very wrong fit.
B0009ZAHFE,30-May-14,5,8,M,Black,This shoes fit perfectly!!! Perfect to dance because you can spin very fast. 100% recomended!! when it comes to the dance floor Capezio rules!,LOve my capezio!!!
B0009ZAHFE,10-Oct-14,5,3,M,Black,Good price. Ordered 2 sizes larger than street size and fit is perfect. My daughter says the shoes are comfortable.,Good price. Ordered 2 sizes larger than street size ...
B0009ZAHFE,24-May-13,5,10.5,M,Black,I had been told these were wonderful shoes and I was not disappointed!They make my Zumba class so enjoyable.  I am able to move and glideacross the floor so much easier!  They are a must have.,Capezio Fierce Dansneaker
B0009ZAHFE,7-Jan-15,4,6,M,Black,"i love this dance shoe. the sizing is quite crazy, but my daughter had them for a very long time.",very nice and durable dance shoe
B0009ZAHFE,15-Oct-14,5,9,M,Black,"These shoes run small, so you have to get a whole size bigger than you normally wear.  They're perfect for Zumba.",Great Dance Shoes
B0009ZAHFE,14-Nov-11,5,12.5,M,Black,I really like my 'fierce' dance shoes. However please do take the other reviewers comments about sizing to heart. You really do have to order these 1 1/2 to two sizes larger than your normal street shoe size. They do in fact run that small.,Super nice dance shoes but....
B0009ZAHFE,6-Jan-14,5,8.5,M,Black,"I bought Capezio's for my Lady, for Christmas. Size 8 is her normal shoe size, But the 8.5 Capezio fits perfect! This is the second pair and they fit her excellent!",Awesome Dance Shoe
B0009ZAHFE,26-Jul-13,2,11.5,M,Black/Red,"This is my second pair of Capezio Dansneakers which I use for Zumba, but will not purchase this brand anymore.  The stiching on the inner and outer sides come apart after a few weeks, and just does not hold up.  I do not recommend this shoe for dancing",Not very sturdy
B0009ZAHFE,8-Apr-15,4,9.5,M,Black,I wear size 8. After reading reviews I ordered a 9.  Returned them for an 8.5.,Four Stars
B0009ZAHFE,26-Dec-12,5,10,M,Black,My daughter wears these for her hip hop dance class!  They are great shoes for her to dance in!  She loves the feel!These shoes are small!!  Order at least 1 1/2 sizes larger than what size street shoe you wear.,Great dance shoes!
B0009ZAHFE,13-Oct-14,4,6.5,M,Black,I ordered these for my daughter.  I read the reviews and ordered a size and a half bigger and they are perfect.,I read the reviews and ordered a size and a half bigger and they are perfect.
B0009ZAHFE,12-May-14,2,7.5,M,Black,It needs more insole support. I used it in my zumba classes and I have bad knees and I do not find it helpful. But if it has good insoles then this would be ideal for rumba. The good thing about it is it is good when I twist or rotate,It needs more insole support.  Needs to order 1 size bigger. The good thing about it is it is good for twisting/rotating
B0009ZAHFE,21-Sep-15,3,12.5,M,Black/Red,The shoes were nice but they were to small.,Three Stars
B0009ZAHFE,5-Mar-14,3,8,M,Black,I should have ordered a size up from my normal shoe size...great shoes too tight for Zumba! I was looking for more flexibility with the dance sneaker...,Not good for Zumba!
B0009ZAHFE,27-Mar-16,2,7,M,Black,"My wife is not happy with this pair, she ordered her regular size and it was too small.",Two Stars
B0009ZAHFE,23-Sep-15,5,13,M,Black,Shoes work amazing! Exactly what I needed,Perfect
B0009ZAHFE,18-Nov-11,5,9.5,M,Red,"Thanks to everyone who said to buy the shoes 1.5 sizes larger. You were all right! I normally wear an 11D (I'm Harold's wife) and I ordered a 12.5, and although the shoes were still a bit tight at first, in about 30 minutes of just walking around on carpet, they eased up.",Yes! Listen to everyone and buy 1.5 sizes larger
B0009ZAHFE,26-Nov-14,5,12.5,M,Black,As they said--they run one size too small.  Got the right pair--now I have happy feet when I dance!,Finally!
B0009ZAHFE,15-Jan-11,3,9,M,Black,"I got these shoes for a Zumba class. I bought 1 1/2 sizes larger than my normal shoe size and they fit perfectly and are comfortable. But, I wore them once and found them to be way too slippery on the floor the class is held on (polished wood gym floor).  While it is easy to slide and pivot, lunges and squats are impossible to hold and control. The workout aspect is more important to me than danceability so I went back to wearing my running shoes to class. There is another woman in the class who wears the Capezio Fierce and likes them, so I will try to wear them again to see if I can adapt.  Maybe there is a way to scuff up the bottoms a bit.  That aside, the shoes are well made and were affordable. For just dancing, they'd be great.",My Opinion
B0009ZAHFE,5-Mar-15,5,11,M,Black,I purchased a size up because of previous reviews & they fit and feel perfect.,... because of previous reviews & they fit and feel perfect.
B0009ZAHFE,10-Nov-07,5,8,M,White,"I am a professional fitness/dance instructor and I love this shoe!! I teach a number of latin dance based cardio classes and have found that this is the perfect shoe to handle all of the turns,lateral dance moves as well as the sculpting routines in my class.",Great shoe!!
B0009ZAHFE,4-Oct-12,5,4.5,M,Black,By following the recommendation of order one full size bigger these shoes fit my daughter perfectly. She said they are very comfortable andthe heavier sole is great for use outside on wet fields during dance performances.,fit perfectly by going one size up.
B0009ZAHFE,28-Sep-10,2,10.5,M,White,"I use these for Zumba. The shoes hurt my toes! I wear a 10 1/2, so I got that. But wish I had ordered an 11.  I'm sure they would be wonderful, it they fit correctly...I can't wear them beyond 30 minutes without my feet aching.  Now I don't even lace them entirely!  I'm still hoping they'll ""stretch"" a little.",RUN'S SMALL
B0009ZAHFE,13-Dec-10,4,9.5,M,Black,"I'm not thrilled with this shoe but it's fine for Zumba.  It leaves a lot of black marks on the floor, but I'm hoping that will stop with use.  I'm a size 9 and bought a 10 based on reviews and it's a bit too big so a 1/2 up would have been better.  Also, (sorry, this is hard to explain) the first time I slipped my heel into the untied left shoe, it pushed the padding that would be cupping the heel/achilles tendon down, within the fabric, and it folded in half.  I can't get it back up so there is a lumpy part at the back of my foot.  I already had danced in them so didn't feel I could return them plus I didn't feel like paying for return shipping so I'm keeping it, but caution others to make sure they hold the back of the shoe firmly, so the foam padding doesn't slide out of place.  I think I have to cut into the fabric to ""massage"" the padding back in place.  I would have purchased it somewhere else with free return shipping, but they were out of my size.",Shoes okay but heel collapsed immediately
B0009ZAHFE,9-Jul-10,5,8.5,M,Black,"These dance sneakers are perfect for Zumba!  My feet hurt badly just wearing cross trainers, but after getting these, I was just fine! Great construction and even better flexibility where you need it!  The price is also much lower than other brands for the same exact thing....great deal!",Perfect for Zumba!
B0009ZAHFE,13-Jun-13,5,11,M,Black,"Bought these for Zumba classes, I love capezio shoes and have been involved with theater for many years so I have always had their jazz and character shoes. Can't wait to break these in!!!",love these!
B0009ZAHFE,19-Jan-14,4,6.5,M,White,"Once I got one whole size larger than my street shoe this shoe fit good.  It is still a little narrow for my wider foot, but overall feels comfortable.",Capezio Dansneaker
B0009ZAHFE,28-Aug-15,3,7.5,M,Black,They are ok for what I needed them for.,Three Stars
B0009ZAHFE,22-Jun-15,5,10,M,Black,Had this same pair previously and wanted them again.,Five Stars
B0009ZAHFE,31-Aug-14,2,9,M,Black,"In appearance, the shoe was fine but the fit was wrong. I normally wear an 8M with not too wide a foot. I ordered a 9M which was too narrow and short and hurt my foot when i put it on. I sent the shoes back.",the shoe was fine but the fit was wrong
B0009ZAHFE,6-Feb-15,5,7.5,M,Black,I wear these almost daily. They are comfortable and flexible. Good buy for me,Good Shoe
